avgAmount,cost_percentile,quality,no_procedures_location,no_proc_percentile,income_percentile,no_procedures,description
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
258.987692,0.7595,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
258.987692,0.7595,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
258.987692,0.7595,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
258.987692,0.7595,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
31.36,0.1622,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
31.36,0.1622,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
31.36,0.1622,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
31.36,0.1622,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
183.58,0.6576,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
183.58,0.6576,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
183.58,0.6576,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
183.58,0.6576,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
242.69,0.7454,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
280.53,0.7883,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
242.69,0.7454,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
280.53,0.7883,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
242.69,0.7454,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
280.53,0.7883,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
242.69,0.7454,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
280.53,0.7883,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
66.7408,0.2517,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
66.7408,0.2517,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
66.7408,0.2517,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
66.7408,0.2517,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
270.99,0.7776,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
270.99,0.7776,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
270.99,0.7776,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
270.99,0.7776,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
27.42,0.1474,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
67.165,0.2527,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
67.165,0.2527,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
67.165,0.2527,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
67.165,0.2527,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
27.42,0.1474,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
27.42,0.1474,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
290.07,0.8117,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
27.42,0.1474,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
270.99,0.7776,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
290.07,0.8117,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
270.99,0.7776,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
270.99,0.7776,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
290.07,0.8117,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
270.99,0.7776,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
290.07,0.8117,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
459.54,0.9287,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
459.54,0.9287,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
459.54,0.9287,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
459.54,0.9287,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
77.863333,0.2789,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
77.863333,0.2789,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
77.863333,0.2789,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
77.863333,0.2789,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
72.784285,0.2666,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
72.784285,0.2666,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
72.784285,0.2666,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
72.784285,0.2666,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
24.46,0.0808,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
182.075,0.6547,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
182.075,0.6547,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
182.075,0.6547,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
182.075,0.6547,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
93.16,0.3513,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
93.16,0.3513,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
93.16,0.3513,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
93.16,0.3513,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
314.16,0.8545,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
135.1875,0.5325,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
135.1875,0.5325,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
135.1875,0.5325,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
135.1875,0.5325,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
270.99,0.7776,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
93.16,0.3513,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
270.99,0.7776,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
93.16,0.3513,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
93.16,0.3513,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
270.99,0.7776,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
270.99,0.7776,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
93.16,0.3513,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
294.86,0.8187,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
294.86,0.8187,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
294.86,0.8187,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
294.86,0.8187,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
391.6,0.9129,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
391.6,0.9129,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
391.6,0.9129,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
391.6,0.9129,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
432.365,0.9242,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
6.52,0.1357,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
432.365,0.9242,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
6.52,0.1357,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
432.365,0.9242,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
432.365,0.9242,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
6.52,0.1357,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
6.52,0.1357,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
133.36,0.9867,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
133.36,0.9867,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
133.36,0.9867,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
133.36,0.9867,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
593.74,0.9794,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
93.16,0.3513,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
93.16,0.3513,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
93.16,0.3513,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
93.16,0.3513,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
128.87,0.9856,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
128.87,0.9856,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
128.87,0.9856,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
128.87,0.9856,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
37.510714,0.5588,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
37.510714,0.5588,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
37.510714,0.5588,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
37.510714,0.5588,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
128.87,0.9856,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
128.87,0.9856,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
128.87,0.9856,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
128.87,0.9856,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
95.322,0.9581,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
131.41,0.5206,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
95.322,0.9581,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
95.322,0.9581,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
95.322,0.9581,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
25.45,0.1055,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
33.46,0.1709,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
58.02,0.8836,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
33.46,0.1709,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
33.46,0.1709,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
33.46,0.1709,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
35.865,0.5394,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
35.865,0.5394,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
325.34,0.8663,52.2,290,0.6582,0.45,154049,Ct head/brain w/o dye
35.865,0.5394,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
35.865,0.5394,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
42.25,0.6468,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
42.25,0.6468,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
28.69,0.438,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
42.25,0.6468,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
28.69,0.438,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
42.25,0.6468,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
28.69,0.438,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
85.913333,0.951,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
28.69,0.438,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
85.913333,0.951,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
85.913333,0.951,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
85.913333,0.951,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
27.016666,0.4159,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
27.016666,0.4159,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
27.016666,0.4159,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
27.016666,0.4159,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
61.8175,0.9048,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
45,0.7594,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
45,0.7594,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
61.8175,0.9048,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
45,0.7594,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
61.8175,0.9048,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
45,0.7594,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
61.8175,0.9048,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
11.25,0.2132,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
11.25,0.2132,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
0,0,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
11.25,0.2132,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
11.25,0.2132,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
69,0.9322,52.2,290,0.6582,0.45,204759,Chest x-ray 2vw frontal&latl
